ProductA,ProductB,PairCount,ProductACount,ProductBCount,PairSupport,Confidence_A_to_B,Confidence_B_to_A,Lift
ALARM CLOCK BAKELIKE GREEN,LUNCH BAG SPACEBOY DESIGN ,162,965,1149,0.012536759015632256,0.16787564766839377,0.1409921671018277,1.8879800863106915
COOK WITH WINE METAL SIGN ,WOOD BLACK BOARD ANT WHITE FINISH,65,693,642,0.005030181086519115,0.09379509379509379,0.10124610591900311,1.8878819346109066
JUMBO BAG PINK POLKADOT,STRAWBERRY CERAMIC TRINKET BOX,136,1206,772,0.010524686581024609,0.11276948590381426,0.17616580310880828,1.887574218716435
ALARM CLOCK BAKELIKE GREEN,LUNCH BAG APPLE DESIGN,145,965,1029,0.01122117319300418,0.15025906735751296,0.14091350826044705,1.8869267914419656
ANTIQUE SILVER T-LIGHT GLASS,DOLLY GIRL LUNCH BOX,102,824,848,0.007893514935768457,0.12378640776699029,0.12028301886792453,1.886282973071991
DOLLY GIRL LUNCH BOX,PACK OF 72 RETROSPOT CAKE CASES,160,848,1293,0.012381984212970128,0.18867924528301888,0.12374323279195669,1.8856250638415852
GARDENERS KNEELING PAD CUP OF TEA ,LUNCH BAG DOLLY GIRL DESIGN,74,748,678,0.005726667698498685,0.09893048128342247,0.10914454277286136,1.8855157509504208
BAKING SET 9 PIECE RETROSPOT ,PLASTERS IN TIN WOODLAND ANIMALS,89,888,687,0.006887478718464634,0.10022522522522523,0.12954876273653565,1.8851679190107136
ALARM CLOCK BAKELIKE PINK,JUMBO BAG 50'S CHRISTMAS ,79,774,700,0.006113604705154001,0.1020671834625323,0.11285714285714285,1.8841602067183465
GARDENERS KNEELING PAD CUP OF TEA ,HEART OF WICKER LARGE,98,748,899,0.007583965330444204,0.13101604278074866,0.10901001112347053,1.8831916627506502
ALARM CLOCK BAKELIKE RED ,REGENCY CAKESTAND 3 TIER,280,1038,1851,0.021668472372697724,0.2697495183044316,0.151269584008644,1.8831460159534659
LUNCH BAG RED RETROSPOT,POPCORN HOLDER,300,1555,1324,0.02321622039931899,0.19292604501607716,0.22658610271903323,1.8829232278683905
SET OF 3 HEART COOKIE CUTTERS,SET OF 3 REGENCY CAKE TINS,81,673,826,0.006268379507816128,0.12035661218424963,0.09806295399515738,1.882867000780719
LUNCH BAG VINTAGE DOILY ,PLASTERS IN TIN WOODLAND ANIMALS,109,1089,687,0.0084352267450859,0.10009182736455463,0.1586608442503639,1.8826587965135007
60 TEATIME FAIRY CAKE CASES,LUNCH BAG RED RETROSPOT,186,821,1555,0.014394056647577775,0.22655298416565164,0.11961414790996784,1.882648013754695
DOORMAT RED RETROSPOT,PLEASE ONE PERSON METAL SIGN,76,653,799,0.005881442501160811,0.11638591117917305,0.0951188986232791,1.8822762756661755
ALARM CLOCK BAKELIKE RED ,LUNCH BOX I LOVE LONDON,101,1038,668,0.007816127534437393,0.09730250481695568,0.15119760479041916,1.8822499509651216
HOT WATER BOTTLE KEEP CALM,PLEASE ONE PERSON METAL SIGN,86,739,799,0.006655316514471444,0.11637347767253045,0.10763454317897372,1.8820751920956678
PAPER BUNTING RETROSPOT,VINTAGE SNAP CARDS,91,747,837,0.007042253521126761,0.12182061579651941,0.1087216248506571,1.8807240111381411
JUMBO BAG ALPHABET,STRAWBERRY CERAMIC TRINKET BOX,101,899,772,0.007816127534437393,0.11234705228031146,0.13082901554404144,1.8805033802670783
PLEASE ONE PERSON METAL SIGN,WOODEN PICTURE FRAME WHITE FINISH,126,799,1084,0.009750812567713976,0.15769712140175218,0.11623616236162361,1.8798544305843559
CHARLOTTE BAG SUKI DESIGN,REGENCY CAKESTAND 3 TIER,234,869,1851,0.018108651911468814,0.26927502876869963,0.12641815235008103,1.8798335611826782
ALARM CLOCK BAKELIKE GREEN,GARDENERS KNEELING PAD CUP OF TEA ,105,965,748,0.008125677139761646,0.10880829015544041,0.14037433155080214,1.879706852123798
JUMBO BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.,376,2054,1259,0.0290976629004798,0.1830574488802337,0.29864972200158857,1.8788469852505003
6 RIBBONS RUSTIC CHARM,JUMBO SHOPPER VINTAGE RED PAISLEY,155,913,1168,0.011995047206314812,0.16976998904709747,0.1327054794520548,1.8782258548515356
JUMBO BAG PINK POLKADOT,WOODEN PICTURE FRAME WHITE FINISH,190,1206,1084,0.014703606252902027,0.15754560530679934,0.1752767527675277,1.8780482580945213
PINK REGENCY TEACUP AND SAUCER,STRAWBERRY CHARLOTTE BAG,79,755,720,0.006113604705154001,0.10463576158940398,0.10972222222222222,1.8779212656364974
ANTIQUE SILVER T-LIGHT GLASS,JUMBO BAG APPLES,116,824,969,0.008976938554403343,0.1407766990291262,0.1197110423116615,1.8773132145039926
NATURAL SLATE HEART CHALKBOARD ,SET OF 3 REGENCY CAKE TINS,144,1200,826,0.011143785791673116,0.12,0.17433414043583534,1.8772881355932203
DOLLY GIRL LUNCH BOX,JUMBO BAG RED RETROSPOT,253,848,2054,0.019579012536759016,0.2983490566037736,0.12317429406037,1.876955457368044
DOORMAT KEEP CALM AND COME IN,SPOTTY BUNTING,104,654,1095,0.008048289738430584,0.15902140672782875,0.09497716894977169,1.8765978244173545
JUMBO BAG ALPHABET,LUNCH BAG SPACEBOY DESIGN ,150,899,1149,0.011608110199659495,0.1668520578420467,0.13054830287206268,1.876468486888536
CLOTHES PEGS RETROSPOT PACK 24 ,PINK REGENCY TEACUP AND SAUCER,82,748,755,0.006345766909147191,0.10962566844919786,0.10860927152317881,1.876268725431172
GUMBALL COAT RACK,SET OF 4 PANTRY JELLY MOULDS,97,645,1036,0.00750657792911314,0.15038759689922482,0.09362934362934362,1.875780431594385
GREEN REGENCY TEACUP AND SAUCER,PACK OF 72 RETROSPOT CAKE CASES,189,1007,1293,0.014626218851570965,0.18768619662363456,0.14617169373549885,1.8757007214003139
JUMBO BAG STRAWBERRY,LUNCH BAG ALPHABET DESIGN,87,818,733,0.006732703915802507,0.10635696821515893,0.11869031377899045,1.8749587220685997
JUMBO BAG VINTAGE LEAF,PLASTERS IN TIN WOODLAND ANIMALS,87,873,687,0.006732703915802507,0.09965635738831616,0.12663755458515283,1.8744679041802348
ALARM CLOCK BAKELIKE PINK,JUMBO BAG PINK VINTAGE PAISLEY,97,774,864,0.00750657792911314,0.12532299741602068,0.11226851851851852,1.8743330701502539
JUMBO BAG RED RETROSPOT,LUNCH BOX I LOVE LONDON,199,2054,668,0.015400092864881598,0.09688412852969815,0.29790419161676646,1.8741567497915563
CHARLOTTE BAG PINK POLKADOT,SPACEBOY LUNCH BOX ,96,739,896,0.007429190527782077,0.12990527740189445,0.10714285714285714,1.8734776725304467
ANTIQUE SILVER T-LIGHT GLASS,SET/20 RED RETROSPOT PAPER NAPKINS ,112,824,938,0.00866738894907909,0.13592233009708737,0.11940298507462686,1.8724822489494273
ALARM CLOCK BAKELIKE PINK,WOOD BLACK BOARD ANT WHITE FINISH,72,774,642,0.005571892895836558,0.09302325581395349,0.11214953271028037,1.8723465913207276
PACK OF 20 NAPKINS PANTRY DESIGN,RECYCLING BAG RETROSPOT ,70,660,732,0.005417118093174431,0.10606060606060606,0.09562841530054644,1.872288458354032
HANGING HEART JAR T-LIGHT HOLDER,HEART OF WICKER LARGE,90,691,899,0.006964866119795697,0.13024602026049203,0.10011123470522804,1.8721235526207765
CHARLOTTE BAG SUKI DESIGN,ROSES REGENCY TEACUP AND SAUCER ,132,869,1049,0.010215136975700355,0.1518987341772152,0.12583412774070543,1.871149135403217
JUMBO  BAG BAROQUE BLACK WHITE,PACK OF 60 PINK PAISLEY CAKE CASES,114,923,853,0.008822163751741217,0.12351029252437704,0.1336459554513482,1.8710433763188747
DOLLY GIRL LUNCH BOX,LUNCH BAG ALPHABET DESIGN,90,848,733,0.006964866119795697,0.10613207547169812,0.12278308321964529,1.870994105382378
JUMBO BAG WOODLAND ANIMALS,VICTORIAN GLASS HANGING T-LIGHT,119,858,958,0.009209100758396533,0.1386946386946387,0.12421711899791232,1.8707850952109821
JUMBO BAG STRAWBERRY,PACK OF 60 PINK PAISLEY CAKE CASES,101,818,853,0.007816127534437393,0.1234718826405868,0.11840562719812427,1.8704615093571657
JUMBO BAG 50'S CHRISTMAS ,LUNCH BAG CARS BLUE,116,700,1145,0.008976938554403343,0.1657142857142857,0.10131004366812227,1.8701834061135372
COOK WITH WINE METAL SIGN ,SET OF 3 BUTTERFLY COOKIE CUTTERS,68,693,678,0.005262343290512304,0.09812409812409813,0.10029498525073746,1.8701468966955692
POPCORN HOLDER,SET OF 6 SPICE TINS PANTRY DESIGN,154,1324,804,0.011917659804983749,0.1163141993957704,0.19154228855721392,1.8694180156618718
DOLLY GIRL LUNCH BOX,GIN + TONIC DIET METAL SIGN,96,848,783,0.007429190527782077,0.11320754716981132,0.12260536398467432,1.8682859827947662
JAM MAKING SET WITH JARS,RED RETROSPOT CHARLOTTE BAG,164,1104,1028,0.012691533818294382,0.14855072463768115,0.15953307392996108,1.8672883888794902
LUNCH BAG CARS BLUE,RECIPE BOX PANTRY YELLOW DESIGN,180,1145,1088,0.013929732239591394,0.1572052401746725,0.16544117647058823,1.8671012072951452
JUMBO  BAG BAROQUE BLACK WHITE,NATURAL SLATE HEART CHALKBOARD ,160,923,1200,0.012381984212970128,0.1733477789815818,0.13333333333333333,1.866666666666667
JUMBO BAG RED RETROSPOT,STRAWBERRY CERAMIC TRINKET BOX,229,2054,772,0.017721714904813498,0.11148977604673807,0.2966321243523316,1.8661539975077066
ALARM CLOCK BAKELIKE GREEN,SET/5 RED RETROSPOT LID GLASS BOWLS,118,965,847,0.00913171335706547,0.12227979274611399,0.13931523022432113,1.8655247719779045
HEART OF WICKER LARGE,RECYCLING BAG RETROSPOT ,95,899,732,0.007351803126451013,0.10567296996662959,0.12978142076502733,1.8654455162688355
IVORY KITCHEN SCALES,PACK OF 72 RETROSPOT CAKE CASES,123,659,1293,0.009518650363720786,0.18664643399089528,0.0951276102088167,1.8653095282523966
CLOTHES PEGS RETROSPOT PACK 24 ,HOME BUILDING BLOCK WORD,80,748,741,0.006190992106485064,0.10695187165775401,0.10796221322537113,1.8650905338211838
HEART OF WICKER SMALL,JUMBO BAG STRAWBERRY,136,1152,818,0.010524686581024609,0.11805555555555555,0.16625916870415647,1.8649314045096441
DOLLY GIRL LUNCH BOX,JUMBO BAG ALPHABET,110,848,899,0.008512614146416964,0.12971698113207547,0.12235817575083426,1.864519277184293
ALARM CLOCK BAKELIKE GREEN,GARDENERS KNEELING PAD KEEP CALM ,126,965,905,0.009750812567713976,0.1305699481865285,0.13922651933701657,1.864336873443449
JUMBO BAG PINK POLKADOT,LUNCH BAG APPLE DESIGN,179,1206,1029,0.013852344838260332,0.148424543946932,0.17395529640427598,1.8638891709254184
ALARM CLOCK BAKELIKE RED ,LUNCH BAG SPACEBOY DESIGN ,172,1038,1149,0.013310633028942889,0.16570327552986513,0.1496953872932985,1.8635489350712944
GARDENERS KNEELING PAD KEEP CALM ,JUMBO STORAGE BAG SUKI,154,905,1180,0.011917659804983749,0.17016574585635358,0.13050847457627118,1.863459125386272
JUMBO STORAGE BAG SUKI,ROUND SNACK BOXES SET OF4 WOODLAND ,122,1180,717,0.009441262962389722,0.10338983050847457,0.1701534170153417,1.8633241141290215
PAPER CHAIN KIT 50'S CHRISTMAS ,RECIPE BOX PANTRY YELLOW DESIGN,171,1090,1088,0.013233245627611825,0.15688073394495414,0.15716911764705882,1.8632470992984351
60 TEATIME FAIRY CAKE CASES,PARTY BUNTING,187,821,1580,0.014471444048908837,0.22777101096224117,0.11835443037974684,1.8628208883886586
IVORY KITCHEN SCALES,VICTORIAN GLASS HANGING T-LIGHT,91,659,958,0.007042253521126761,0.13808801213960548,0.09498956158663883,1.8626026021586448
LUNCH BAG DOLLY GIRL DESIGN,PAPER BUNTING RETROSPOT,73,678,747,0.005649280297167621,0.10766961651917405,0.09772423025435073,1.8625258161456053
60 TEATIME FAIRY CAKE CASES,NATURAL SLATE HEART CHALKBOARD ,142,821,1200,0.01098901098901099,0.17295980511571254,0.11833333333333333,1.8624888347543649
JUMBO BAG 50'S CHRISTMAS ,LUNCH BAG WOODLAND,102,700,1011,0.007893514935768457,0.1457142857142857,0.10089020771513353,1.8624332344213648
LUNCH BAG  BLACK SKULL.,SET OF 3 BUTTERFLY COOKIE CUTTERS,123,1259,678,0.009518650363720786,0.0976965845909452,0.18141592920353983,1.8619989175283096
LUNCH BAG PINK POLKADOT,SET OF 3 BUTTERFLY COOKIE CUTTERS,106,1085,678,0.00820306454109271,0.09769585253456221,0.15634218289085547,1.861984965267866
6 RIBBONS RUSTIC CHARM,GIN + TONIC DIET METAL SIGN,103,913,783,0.00797090233709952,0.11281489594742607,0.13154533844189017,1.8618059839497312
CHARLOTTE BAG SUKI DESIGN,GIN + TONIC DIET METAL SIGN,98,869,783,0.007583965330444204,0.11277330264672036,0.1251596424010217,1.8611195616869995
NATURAL SLATE HEART CHALKBOARD ,SET OF 4 PANTRY JELLY MOULDS,179,1200,1036,0.013852344838260332,0.14916666666666667,0.17277992277992277,1.8605518018018021
ALARM CLOCK BAKELIKE PINK,JAM MAKING SET WITH JARS,123,774,1104,0.009518650363720786,0.15891472868217055,0.11141304347826086,1.8600508369846085
GARDENERS KNEELING PAD KEEP CALM ,LUNCH BAG  BLACK SKULL.,164,905,1259,0.012691533818294382,0.18121546961325966,0.13026211278792693,1.8599414601608748
60 TEATIME FAIRY CAKE CASES,JUMBO SHOPPER VINTAGE RED PAISLEY,138,821,1168,0.010679461383686736,0.16808769792935443,0.11815068493150685,1.859614069043766
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,VINTAGE SNAP CARDS,96,797,837,0.007429190527782077,0.12045169385194479,0.11469534050179211,1.859589949766823
LUNCH BAG  BLACK SKULL.,RECIPE BOX PANTRY YELLOW DESIGN,197,1259,1088,0.01524531806221947,0.15647339158061954,0.18106617647058823,1.8584091599308505
LUNCH BAG PINK POLKADOT,RED TOADSTOOL LED NIGHT LIGHT,127,1085,814,0.00982819996904504,0.11705069124423963,0.15601965601965603,1.8581437742728069
GARDENERS KNEELING PAD KEEP CALM ,LUNCH BAG CARS BLUE,149,905,1145,0.011530722798328431,0.16464088397790055,0.13013100436681221,1.8580694347270137
ALARM CLOCK BAKELIKE PINK,PINK REGENCY TEACUP AND SAUCER,84,774,755,0.0065005417118093175,0.10852713178294573,0.11125827814569536,1.8574670157605628
LUNCH BAG DOLLY GIRL DESIGN,PACK OF 72 RETROSPOT CAKE CASES,126,678,1293,0.009750812567713976,0.18584070796460178,0.09744779582366589,1.8572572531466234
GARDENERS KNEELING PAD CUP OF TEA ,NATURAL SLATE HEART CHALKBOARD ,129,748,1200,0.009982974771707166,0.17245989304812834,0.1075,1.8571056149732619
ANTIQUE SILVER T-LIGHT GLASS,JUMBO BAG SPACEBOY DESIGN,81,824,684,0.006268379507816128,0.0983009708737864,0.11842105263157894,1.8570835462442514
LUNCH BAG ALPHABET DESIGN,SET OF 3 REGENCY CAKE TINS,87,733,826,0.006732703915802507,0.11869031377899045,0.1053268765133172,1.8567993155594607
ALARM CLOCK BAKELIKE PINK,SET OF 3 CAKE TINS PANTRY DESIGN ,149,774,1340,0.011530722798328431,0.1925064599483204,0.11119402985074626,1.8563943846658182
60 TEATIME FAIRY CAKE CASES,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,94,821,797,0.00727441572511995,0.11449451887941535,0.11794228356336262,1.8563339685819387
ALARM CLOCK BAKELIKE RED ,SCOTTIE DOG HOT WATER BOTTLE,109,1038,731,0.0084352267450859,0.10500963391136801,0.1491108071135431,1.8562715313306395
PAPER CHAIN KIT VINTAGE CHRISTMAS,RECYCLING BAG RETROSPOT ,84,799,732,0.0065005417118093175,0.10513141426783479,0.11475409836065574,1.85588543055869
GIN + TONIC DIET METAL SIGN,WOODLAND CHARLOTTE BAG,93,783,827,0.0071970283237888875,0.11877394636015326,0.1124546553808948,1.8558608644085857
ANTIQUE SILVER T-LIGHT GLASS,COOK WITH WINE METAL SIGN ,82,824,693,0.006345766909147191,0.09951456310679611,0.11832611832611832,1.8555947827792487
JUMBO SHOPPER VINTAGE RED PAISLEY,PLEASE ONE PERSON METAL SIGN,134,1168,799,0.010369911778362483,0.11472602739726027,0.1677096370463079,1.8554314468428001
LUNCH BOX I LOVE LONDON,PACK OF 72 RETROSPOT CAKE CASES,124,668,1293,0.00959603776505185,0.18562874251497005,0.09590100541376644,1.8551389101148055
JUMBO BAG 50'S CHRISTMAS ,LUNCH BAG PINK POLKADOT,109,700,1085,0.0084352267450859,0.15571428571428572,0.10046082949308756,1.8545069124423963
JUMBO SHOPPER VINTAGE RED PAISLEY,LUNCH BAG  BLACK SKULL.,211,1168,1259,0.016328741680854356,0.18065068493150685,0.1675933280381255,1.854144678860152
6 RIBBONS RUSTIC CHARM,WOODEN PICTURE FRAME WHITE FINISH,142,913,1084,0.01098901098901099,0.15553121577217963,0.13099630996309963,1.8540353968709458
PARTY BUNTING,STRAWBERRY CERAMIC TRINKET BOX,175,1580,772,0.013542795232936078,0.11075949367088607,0.2266839378238342,1.8539302813668264
DOLLY GIRL LUNCH BOX,GARDENERS KNEELING PAD CUP OF TEA ,91,848,748,0.007042253521126761,0.10731132075471699,0.12165775401069519,1.853846105337504
HANGING HEART JAR T-LIGHT HOLDER,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,79,691,797,0.006113604705154001,0.11432706222865413,0.09912170639899624,1.8536189436871624
JUMBO BAG PINK POLKADOT,POPCORN HOLDER,229,1206,1324,0.017721714904813498,0.18988391376451078,0.1729607250755287,1.853232578296834
ALARM CLOCK BAKELIKE PINK,GARDENERS KNEELING PAD CUP OF TEA ,83,774,748,0.006423154310478254,0.10723514211886305,0.11096256684491979,1.8525300888501985
CHOCOLATE HOT WATER BOTTLE,GARDENERS KNEELING PAD KEEP CALM ,106,817,905,0.00820306454109271,0.12974296205630356,0.11712707182320442,1.8525287908193973
LUNCH BAG RED RETROSPOT,SET OF 3 HEART COOKIE CUTTERS,150,1555,673,0.011608110199659495,0.09646302250803858,0.22288261515601784,1.852147365302934
RED RETROSPOT CHARLOTTE BAG,SPACEBOY LUNCH BOX ,132,1028,896,0.010215136975700355,0.12840466926070038,0.14732142857142858,1.8518360894941635
CHARLOTTE BAG PINK POLKADOT,HEART OF WICKER SMALL,122,739,1152,0.009441262962389722,0.16508795669824086,0.10590277777777778,1.851793903172455
COOK WITH WINE METAL SIGN ,GREEN REGENCY TEACUP AND SAUCER,100,693,1007,0.007738740133106331,0.1443001443001443,0.09930486593843098,1.8516846719428648
JUMBO BAG 50'S CHRISTMAS ,LUNCH BOX I LOVE LONDON,67,700,668,0.005184955889181241,0.09571428571428571,0.10029940119760479,1.8515269461077843
JUMBO BAG 50'S CHRISTMAS ,SET OF 3 BUTTERFLY COOKIE CUTTERS,68,700,678,0.005262343290512304,0.09714285714285714,0.10029498525073746,1.8514454277286136
ANTIQUE SILVER T-LIGHT GLASS,JUMBO BAG PINK VINTAGE PAISLEY,102,824,864,0.007893514935768457,0.12378640776699029,0.11805555555555555,1.8513518069039914
JUMBO STORAGE BAG SKULLS,SET OF 3 CAKE TINS PANTRY DESIGN ,134,698,1340,0.010369911778362483,0.19197707736389685,0.1,1.8512893982808023
GIN + TONIC DIET METAL SIGN,SET/5 RED RETROSPOT LID GLASS BOWLS,95,783,847,0.007351803126451013,0.12132822477650064,0.11216056670602124,1.8510074622927284
6 RIBBONS RUSTIC CHARM,REGENCY CAKESTAND 3 TIER,242,913,1851,0.01872775112211732,0.26506024096385544,0.1307401404646137,1.8504097426985089
DOLLY GIRL LUNCH BOX,JUMBO BAG 50'S CHRISTMAS ,85,848,700,0.0065779291131403805,0.10023584905660378,0.12142857142857143,1.8503537735849056
LUNCH BAG APPLE DESIGN,SPACEBOY LUNCH BOX ,132,1029,896,0.010215136975700355,0.1282798833819242,0.14732142857142858,1.850036443148688
RECIPE BOX PANTRY YELLOW DESIGN,WOOD BLACK BOARD ANT WHITE FINISH,100,1088,642,0.007738740133106331,0.09191176470588236,0.1557632398753894,1.8499748030053145
JUMBO BAG ALPHABET,RECIPE BOX PANTRY YELLOW DESIGN,140,899,1088,0.010834236186348862,0.1557285873192436,0.12867647058823528,1.8495632402015312
JUMBO BAG WOODLAND ANIMALS,LUNCH BAG ALPHABET DESIGN,90,858,733,0.006964866119795697,0.1048951048951049,0.12278308321964529,1.849187647277688
ANTIQUE SILVER T-LIGHT GLASS,HEART OF WICKER LARGE,106,824,899,0.00820306454109271,0.12864077669902912,0.11790878754171301,1.8490501852111838
GARDENERS KNEELING PAD CUP OF TEA ,GUMBALL COAT RACK,69,748,645,0.005339730691843368,0.09224598930481283,0.10697674418604651,1.848066160925258
LUNCH BAG VINTAGE DOILY ,LUNCH BOX I LOVE LONDON,104,1089,668,0.008048289738430584,0.09550045913682277,0.15568862275449102,1.847390618212611
CHOCOLATE HOT WATER BOTTLE,PACK OF 72 RETROSPOT CAKE CASES,151,817,1293,0.011685497600990559,0.18482252141982863,0.11678267594740913,1.847081687383624
LUNCH BOX I LOVE LONDON,WOODEN FRAME ANTIQUE WHITE ,90,668,943,0.006964866119795697,0.1347305389221557,0.09544008483563096,1.8462227189311724
GREEN REGENCY TEACUP AND SAUCER,RABBIT NIGHT LIGHT,126,1007,876,0.009750812567713976,0.12512413108242304,0.14383561643835616,1.8457237692318156
60 TEATIME FAIRY CAKE CASES,REGENCY CAKESTAND 3 TIER,217,821,1851,0.016793066088840736,0.26431181485992694,0.11723392760669908,1.8451849117341845
SET/20 RED RETROSPOT PAPER NAPKINS ,SPACEBOY LUNCH BOX ,120,938,896,0.009286488159727596,0.1279317697228145,0.13392857142857142,1.8450159914712154
GUMBALL COAT RACK,SET/5 RED RETROSPOT LID GLASS BOWLS,78,645,847,0.006036217303822937,0.12093023255813953,0.09208972845336481,1.8449356140688065
JUMBO STORAGE BAG SUKI,VINTAGE SNAP CARDS,141,1180,837,0.010911623587679926,0.11949152542372882,0.16845878136200718,1.844766417593099
DOORMAT KEEP CALM AND COME IN,RED TOADSTOOL LED NIGHT LIGHT,76,654,814,0.005881442501160811,0.1162079510703364,0.09336609336609336,1.8447655328389276
ALARM CLOCK BAKELIKE GREEN,REGENCY CAKESTAND 3 TIER,255,965,1851,0.019733787339421143,0.26424870466321243,0.13776337115072934,1.8447443336888338
COOK WITH WINE METAL SIGN ,GARDENERS KNEELING PAD CUP OF TEA ,74,693,748,0.005726667698498685,0.10678210678210678,0.09893048128342247,1.8447037217090696
CLOTHES PEGS RETROSPOT PACK 24 ,HEART OF WICKER SMALL,123,748,1152,0.009518650363720786,0.16443850267379678,0.10677083333333333,1.8445089683600715
HANGING HEART JAR T-LIGHT HOLDER,WOODEN FRAME ANTIQUE WHITE ,93,691,943,0.0071970283237888875,0.1345875542691751,0.09862142099681867,1.8442633894658331
GIN + TONIC DIET METAL SIGN,JUMBO STORAGE BAG SKULLS,78,783,698,0.006036217303822937,0.09961685823754789,0.11174785100286533,1.8441963354521402
GARDENERS KNEELING PAD CUP OF TEA ,JUMBO BAG SPACEBOY DESIGN,73,748,684,0.005649280297167621,0.09759358288770054,0.1067251461988304,1.8437197047878162
HANGING HEART JAR T-LIGHT HOLDER,JUMBO  BAG BAROQUE BLACK WHITE,91,691,923,0.007042253521126761,0.1316931982633864,0.09859154929577464,1.8437047756874096
GARDENERS KNEELING PAD CUP OF TEA ,PACK OF 60 PINK PAISLEY CAKE CASES,91,748,853,0.007042253521126761,0.12165775401069519,0.10668229777256741,1.8429794810389253
PAPER BUNTING RETROSPOT,SET OF 3 REGENCY CAKE TINS,88,747,826,0.006810091317133571,0.11780455153949129,0.10653753026634383,1.842942391033059
PACK OF 60 PINK PAISLEY CAKE CASES,SPACEBOY LUNCH BOX ,109,853,896,0.0084352267450859,0.12778429073856976,0.12165178571428571,1.8428890679953107
DOORMAT RED RETROSPOT,HOME BUILDING BLOCK WORD,69,653,741,0.005339730691843368,0.10566615620214395,0.0931174089068826,1.842669460788265
JUMBO BAG STRAWBERRY,LUNCH BAG VINTAGE DOILY ,127,818,1089,0.00982819996904504,0.1552567237163814,0.11662075298438934,1.8422657335749137
GIN + TONIC DIET METAL SIGN,GUMBALL COAT RACK,72,783,645,0.005571892895836558,0.09195402298850575,0.11162790697674418,1.8422168760580948
GARDENERS KNEELING PAD CUP OF TEA ,SET/20 RED RETROSPOT PAPER NAPKINS ,100,748,938,0.007738740133106331,0.13368983957219252,0.10660980810234541,1.8417271929124432
LUNCH BAG SPACEBOY DESIGN ,SET OF 3 BUTTERFLY COOKIE CUTTERS,111,1149,678,0.008590001547748027,0.09660574412532637,0.16371681415929204,1.841208592311899
ALARM CLOCK BAKELIKE PINK,POPCORN HOLDER,146,774,1324,0.011298560594335242,0.18863049095607234,0.11027190332326284,1.8409993988930262
LUNCH BAG RED RETROSPOT,RECIPE BOX PANTRY YELLOW DESIGN,241,1555,1088,0.018650363720786257,0.15498392282958198,0.22150735294117646,1.8407189805182527
PAPER CHAIN KIT VINTAGE CHRISTMAS,RED RETROSPOT CHARLOTTE BAG,117,799,1028,0.009054325955734407,0.14643304130162704,0.11381322957198443,1.8406690269451602
60 TEATIME FAIRY CAKE CASES,VICTORIAN GLASS HANGING T-LIGHT,112,821,958,0.00866738894907909,0.1364190012180268,0.11691022964509394,1.840090118725827
JUMBO  BAG BAROQUE BLACK WHITE,PLEASE ONE PERSON METAL SIGN,105,923,799,0.008125677139761646,0.11375947995666305,0.13141426783479349,1.8397997496871086
CHOCOLATE HOT WATER BOTTLE,POPCORN HOLDER,154,817,1324,0.011917659804983749,0.18849449204406366,0.1163141993957704,1.839672074164192
GARDENERS KNEELING PAD CUP OF TEA ,RETROSPOT TEA SET CERAMIC 11 PC ,97,748,911,0.00750657792911314,0.12967914438502673,0.10647639956092206,1.839422506853255
GIN + TONIC DIET METAL SIGN,HANGING HEART JAR T-LIGHT HOLDER,77,783,691,0.005958829902491874,0.0983397190293742,0.11143270622286541,1.8389954403727546
SET/5 RED RETROSPOT LID GLASS BOWLS,SPACEBOY LUNCH BOX ,108,847,896,0.008357839343754836,0.12750885478158205,0.12053571428571429,1.8389167650531286
PAPER BUNTING RETROSPOT,SET/5 RED RETROSPOT LID GLASS BOWLS,90,747,847,0.006964866119795697,0.12048192771084337,0.10625737898465171,1.8380961863984866
GARDENERS KNEELING PAD KEEP CALM ,SET/5 RED RETROSPOT LID GLASS BOWLS,109,905,847,0.0084352267450859,0.12044198895027625,0.12868949232585597,1.8374868727455367
CHOCOLATE HOT WATER BOTTLE,LUNCH BAG CARS BLUE,133,817,1145,0.010292524377031419,0.16279069767441862,0.11615720524017467,1.8371889915710369
JAM MAKING SET PRINTED,REGENCY CAKESTAND 3 TIER,295,1121,1851,0.022829283392663675,0.2631578947368421,0.15937331172339275,1.8371292899997156
GARDENERS KNEELING PAD KEEP CALM ,JUMBO BAG SPACEBOY DESIGN,88,905,684,0.006810091317133571,0.09723756906077348,0.1286549707602339,1.836993958191981
GUMBALL COAT RACK,STRAWBERRY CHARLOTTE BAG,66,645,720,0.005107568487850178,0.10232558139534884,0.09166666666666666,1.8364599483204131
JAM MAKING SET WITH JARS,PAPER CHAIN KIT 50'S CHRISTMAS ,171,1104,1090,0.013233245627611825,0.15489130434782608,0.15688073394495414,1.8362435181491823
RED HANGING HEART T-LIGHT HOLDER,WOODEN FRAME ANTIQUE WHITE ,97,724,943,0.00750657792911314,0.13397790055248618,0.10286320254506894,1.8359092586842272
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,LUNCH BAG ALPHABET DESIGN,83,797,733,0.006423154310478254,0.10414052697616061,0.11323328785811733,1.8358852518225748
