CustomerID,TotalRevenue,TotalQuantity,InvoiceCount,FirstPurchaseDate,LastPurchaseDate,AverageOrderValue
15553,428.93,449,1,2011-10-10 14:02:00,2011-10-10 14:02:00,428.93
15554,217.2,74,1,2011-03-07 09:00:00,2011-03-07 09:00:00,217.2
15555,4794.86,4427,16,2010-12-05 14:45:00,2011-11-27 16:19:00,299.67875
15556,279.77,236,1,2011-11-15 16:08:00,2011-11-15 16:08:00,279.77
15557,468.91,213,1,2011-11-11 12:46:00,2011-11-11 12:46:00,468.91
15561,800.5899999999999,267,4,2011-05-08 11:38:00,2011-11-28 11:07:00,200.14749999999998
15562,134.55,39,1,2010-12-23 09:55:00,2010-12-23 09:55:00,134.55
15563,1400.44,1501,4,2010-12-16 11:27:00,2011-11-17 14:50:00,350.11
15565,173.16000000000003,60,2,2011-09-30 10:44:00,2011-10-20 14:33:00,86.58000000000001
15567,186.01,223,1,2011-11-21 10:48:00,2011-11-21 10:48:00,186.01
15568,758.29,461,3,2011-09-27 14:37:00,2011-12-07 11:27:00,252.76333333333332
15569,1375.71,666,5,2011-01-11 13:26:00,2011-08-28 10:15:00,275.142
15570,4148.82,2063,12,2010-12-05 12:57:00,2011-12-02 14:47:00,345.73499999999996
15571,650.4300000000001,264,4,2011-09-22 13:15:00,2011-11-28 10:02:00,162.60750000000002
15572,2533.42,1213,7,2011-03-06 14:44:00,2011-12-05 10:09:00,361.9171428571429
15573,591.1899999999999,355,2,2011-09-15 12:16:00,2011-11-08 11:38:00,295.59499999999997
15574,675.64,332,4,2010-12-02 15:46:00,2011-06-15 12:01:00,168.91
15576,921.37,394,1,2011-11-02 12:03:00,2011-11-02 12:03:00,921.37
15577,258.88,89,3,2011-02-07 13:32:00,2011-07-11 17:03:00,86.29333333333334
15578,127.1,52,1,2011-06-30 13:03:00,2011-06-30 13:03:00,127.1
15579,327.6,117,2,2011-01-30 12:09:00,2011-10-02 12:45:00,163.8
15581,3675.77,283,13,2010-12-08 14:38:00,2011-08-11 09:38:00,282.7515384615385
15582,682.9100000000001,453,3,2011-05-03 13:36:00,2011-11-15 09:55:00,227.63666666666668
15584,720.86,313,4,2011-06-30 16:39:00,2011-11-16 10:55:00,180.215
15585,455.3,320,1,2011-06-16 08:38:00,2011-06-16 08:38:00,455.3
15587,913.68,312,4,2010-12-23 09:59:00,2011-10-20 13:37:00,228.42
15589,478.53,243,3,2011-02-02 10:46:00,2011-03-29 09:54:00,159.51
15592,388.58,354,1,2011-10-24 08:59:00,2011-10-24 08:59:00,388.58
15593,199.8,60,1,2011-09-30 11:46:00,2011-09-30 11:46:00,199.8
15594,1771.78,983,5,2011-04-19 10:08:00,2011-11-24 08:53:00,354.356
15596,1406.59,561,5,2010-12-09 16:10:00,2011-08-31 10:55:00,281.318
15597,324.57,279,1,2011-11-04 13:26:00,2011-11-04 13:26:00,324.57
15598,240.68,160,1,2011-10-17 16:04:00,2011-10-17 16:04:00,240.68
15599,761.74,718,2,2011-05-19 13:05:00,2011-11-13 11:44:00,380.87
15601,6776.56,4983,14,2010-12-02 10:39:00,2011-11-28 15:15:00,484.04
15602,1297.8700000000001,1137,9,2010-12-06 15:35:00,2011-12-01 14:14:00,144.20777777777778
15603,48.480000000000004,96,1,2011-09-22 10:04:00,2011-09-22 10:04:00,48.480000000000004
15604,216.39000000000001,159,1,2011-10-18 14:47:00,2011-10-18 14:47:00,216.39000000000001
15605,1198.23,441,5,2010-12-01 13:38:00,2011-11-03 14:17:00,239.64600000000002
15606,2920.16,892,9,2011-01-19 12:07:00,2011-10-09 15:47:00,324.4622222222222
15607,104.76,202,1,2011-01-07 12:44:00,2011-01-07 12:44:00,104.76
15608,1093.68,714,4,2011-08-11 09:56:00,2011-11-11 13:20:00,273.42
15609,298.48,148,1,2011-06-08 13:00:00,2011-06-08 13:00:00,298.48
15610,112.46000000000001,66,1,2011-10-19 10:36:00,2011-10-19 10:36:00,112.46000000000001
15611,1591.45,504,13,2011-01-09 11:32:00,2011-11-30 12:36:00,122.41923076923078
15612,195.15,52,2,2011-10-09 12:49:00,2011-11-03 14:52:00,97.575
15615,10399.74,5508,23,2010-12-15 16:21:00,2011-11-29 14:42:00,452.1626086956522
15618,776.851,454,4,2011-07-26 10:13:00,2011-11-07 08:34:00,194.21275
15619,336.4,136,1,2011-11-29 08:14:00,2011-11-29 08:14:00,336.4
15620,1553.18,915,3,2010-12-16 14:34:00,2011-10-14 12:41:00,517.7266666666667
15621,1293.03,501,4,2011-11-18 11:49:00,2011-12-05 14:01:00,323.2575
15622,3709.56,1674,9,2011-03-02 13:42:00,2011-10-27 16:44:00,412.17333333333335
15623,301.03000000000003,125,1,2011-07-21 17:26:00,2011-07-21 17:26:00,301.03000000000003
15624,588.13,357,4,2011-03-28 13:32:00,2011-08-15 11:38:00,147.0325
15625,1534.26,1188,4,2011-04-18 14:01:00,2011-08-28 10:21:00,383.565
15626,675.8,766,2,2011-01-14 10:10:00,2011-09-26 10:03:00,337.9
15628,2870.2400000000002,1894,9,2010-12-08 09:51:00,2011-12-05 10:24:00,318.91555555555556
15630,1186.35,800,2,2011-05-19 10:16:00,2011-10-25 15:36:00,593.175
15632,3285.31,2109,8,2011-03-10 08:29:00,2011-11-24 09:51:00,410.66375
15634,243.55,99,1,2011-11-22 16:28:00,2011-11-22 16:28:00,243.55
15636,724.76,284,2,2011-03-02 14:50:00,2011-09-11 11:17:00,362.38
15637,223.36,128,1,2011-10-18 08:28:00,2011-10-18 08:28:00,223.36
15639,425.32,323,1,2011-07-28 14:30:00,2011-07-28 14:30:00,425.32
15640,12416.11,6572,15,2010-12-02 15:40:00,2011-12-05 14:35:00,827.7406666666667
15641,1887.2,1562,4,2010-12-15 14:45:00,2011-08-26 14:04:00,471.8
15643,664.0,246,3,2011-03-02 14:34:00,2011-06-01 07:38:00,221.33333333333334
15644,803.54,550,4,2011-03-23 15:37:00,2011-06-26 14:54:00,200.885
15645,612.01,256,1,2011-11-21 11:55:00,2011-11-21 11:55:00,612.01
15646,447.64000000000004,394,3,2010-12-02 16:59:00,2011-07-05 09:53:00,149.21333333333334
15648,639.5,218,2,2011-03-17 18:59:00,2011-05-19 15:53:00,319.75
15649,816.0,192,2,2010-12-07 10:06:00,2011-01-07 13:34:00,408.0
15651,646.3,479,3,2011-03-24 08:56:00,2011-11-03 08:41:00,215.4333333333333
15652,337.74,208,1,2011-09-09 14:22:00,2011-09-09 14:22:00,337.74
15653,877.44,1200,2,2011-08-16 09:50:00,2011-09-08 10:49:00,438.72
15654,922.53,475,2,2011-11-13 15:15:00,2011-11-30 13:08:00,461.265
15655,560.6700000000001,324,1,2011-04-10 15:25:00,2011-04-10 15:25:00,560.6700000000001
15656,748.5,343,4,2011-02-28 15:32:00,2011-10-25 14:56:00,187.125
15657,30.0,24,1,2011-11-17 12:19:00,2011-11-17 12:19:00,30.0
15658,1024.1000000000001,242,5,2010-12-02 10:53:00,2011-06-02 15:22:00,204.82000000000002
15659,306.45,111,1,2011-10-27 09:23:00,2011-10-27 09:23:00,306.45
15660,1600.86,1050,9,2010-12-09 09:49:00,2011-11-14 16:58:00,177.87333333333333
15661,309.8,236,2,2011-01-05 12:32:00,2011-01-26 13:56:00,154.9
15663,138.14,106,1,2011-08-25 15:50:00,2011-08-25 15:50:00,138.14
15664,386.43,157,1,2011-10-20 10:57:00,2011-10-20 10:57:00,386.43
15665,2222.21,1654,2,2011-04-10 15:09:00,2011-06-24 14:57:00,1111.105
15667,301.32000000000005,240,1,2011-10-31 10:56:00,2011-10-31 10:56:00,301.32000000000005
15668,76.32000000000001,72,1,2011-05-06 10:39:00,2011-05-06 10:39:00,76.32000000000001
15669,684.34,342,4,2011-03-21 09:13:00,2011-10-30 16:03:00,171.085
15670,173.05,91,1,2011-02-16 10:50:00,2011-02-16 10:50:00,173.05
15671,2657.13,1699,7,2011-03-14 09:37:00,2011-11-21 12:43:00,379.59000000000003
15673,2726.23,1451,4,2011-01-16 16:25:00,2011-09-12 16:12:00,681.5575
15674,2446.6,1275,5,2011-03-30 09:19:00,2011-09-27 15:17:00,489.32
15675,323.69,527,3,2011-03-04 14:21:00,2011-09-19 13:48:00,107.89666666666666
15676,3435.76,2252,3,2011-03-01 10:19:00,2011-11-21 12:40:00,1145.2533333333333
15677,657.23,319,1,2011-10-21 15:36:00,2011-10-21 15:36:00,657.23
15678,352.7,184,1,2011-10-18 09:25:00,2011-10-18 09:25:00,352.7
15679,781.28,1170,4,2011-06-10 08:24:00,2011-11-15 16:19:00,195.32
15680,1333.68,952,3,2010-12-08 14:43:00,2011-11-30 13:46:00,444.56
15681,1426.16,816,5,2011-03-04 13:46:00,2011-11-14 16:30:00,285.232
15683,193.75,131,1,2011-08-14 12:56:00,2011-08-14 12:56:00,193.75
15687,2993.1,1310,9,2011-01-13 15:13:00,2011-12-01 08:33:00,332.56666666666666
15689,254.1,84,2,2010-12-13 09:57:00,2011-08-12 09:37:00,127.05
15690,239.76,408,2,2011-08-31 11:40:00,2011-12-05 15:59:00,119.88
15691,136.8,72,1,2011-04-01 15:13:00,2011-04-01 15:13:00,136.8
15692,191.04,138,1,2011-11-11 14:12:00,2011-11-11 14:12:00,191.04
15694,6479.4,1677,14,2010-12-02 07:49:00,2011-12-09 09:44:00,462.8142857142857
15695,409.98,212,2,2011-03-18 08:31:00,2011-03-18 08:32:00,204.99
15696,2711.11,1015,8,2011-01-17 11:24:00,2011-11-06 14:02:00,338.88875
15699,309.65,113,1,2011-11-22 08:26:00,2011-11-22 08:26:00,309.65
15700,696.68,357,2,2011-06-19 15:36:00,2011-06-20 16:53:00,348.34
15701,1529.0,912,4,2011-08-21 12:36:00,2011-12-07 14:39:00,382.25
15703,211.5,66,1,2011-03-20 10:51:00,2011-03-20 10:51:00,211.5
15704,2293.62,1028,4,2011-05-08 12:42:00,2011-07-22 13:35:00,573.405
15705,143.1,62,1,2011-05-22 15:37:00,2011-05-22 15:37:00,143.1
15706,1060.56,321,4,2011-08-15 14:32:00,2011-10-07 10:09:00,265.14
15707,916.98,594,4,2011-09-14 14:19:00,2011-11-04 14:35:00,229.245
15708,3235.25,1217,7,2010-12-05 11:12:00,2011-10-30 10:54:00,462.17857142857144
15709,133.25,121,1,2011-03-01 10:38:00,2011-03-01 10:38:00,133.25
15712,1072.3600000000001,486,5,2011-02-25 11:32:00,2011-11-30 14:09:00,214.47200000000004
15713,356.7,150,2,2010-12-08 15:16:00,2011-07-19 13:34:00,178.35
15714,330.03000000000003,186,2,2011-09-23 11:25:00,2011-11-28 11:26:00,165.01500000000001
15716,1101.11,738,4,2010-12-05 12:26:00,2011-07-17 11:59:00,275.2775
15717,150.3,70,1,2011-04-19 13:21:00,2011-04-19 13:21:00,150.3
15719,5030.07,2718,13,2011-01-06 12:31:00,2011-11-07 12:29:00,386.92846153846153
15720,598.73,281,1,2011-11-15 14:48:00,2011-11-15 14:48:00,598.73
15721,471.40000000000003,388,1,2011-11-28 12:14:00,2011-11-28 12:14:00,471.40000000000003
15722,2211.21,1023,5,2011-02-22 12:24:00,2011-11-04 11:43:00,442.242
15723,190.70000000000002,73,1,2010-12-10 11:12:00,2010-12-10 11:12:00,190.70000000000002
15724,218.25,73,2,2011-02-28 10:40:00,2011-05-22 14:40:00,109.125
15725,415.25,221,1,2011-11-24 14:51:00,2011-11-24 14:51:00,415.25
15727,5159.06,3063,7,2010-12-15 15:47:00,2011-11-23 12:36:00,737.0085714285715
15729,85.0,28,1,2011-05-11 12:36:00,2011-05-11 12:36:00,85.0
15730,1120.88,689,3,2011-05-17 12:43:00,2011-10-05 12:31:00,373.6266666666667
15732,294.12,215,2,2010-12-02 15:00:00,2011-05-11 14:24:00,147.06
15733,162.3,62,1,2011-03-02 09:05:00,2011-03-02 09:05:00,162.3
15734,1339.45,346,2,2011-05-23 14:59:00,2011-08-17 10:50:00,669.725
15737,1188.1200000000001,597,8,2011-04-11 10:01:00,2011-11-25 11:21:00,148.51500000000001
15738,4812.42,2982,16,2010-12-02 12:50:00,2011-11-21 08:26:00,300.77625
15739,449.12,472,1,2011-10-04 13:42:00,2011-10-04 13:42:00,449.12
15740,154.88,152,1,2011-10-21 14:29:00,2011-10-21 14:29:00,154.88
15743,775.96,214,4,2011-06-08 10:14:00,2011-11-23 17:19:00,193.99
15744,34.8,120,1,2011-09-23 09:52:00,2011-09-23 09:52:00,34.8
15745,1094.5900000000001,421,4,2011-04-17 13:04:00,2011-11-20 13:45:00,273.64750000000004
15746,196.88,178,1,2011-07-28 15:21:00,2011-07-28 15:21:00,196.88
15747,946.64,466,3,2011-06-20 11:30:00,2011-11-27 12:26:00,315.5466666666667
15748,144.36,50,1,2011-10-30 12:51:00,2011-10-30 12:51:00,144.36
15749,44534.3,18028,3,2011-01-11 12:55:00,2011-04-18 13:20:00,14844.766666666668
15750,2463.05,1783,8,2010-12-08 10:36:00,2011-12-07 12:34:00,307.88125
15752,2626.6,1960,7,2010-12-02 09:43:00,2011-10-31 11:37:00,375.2285714285714
15753,79.2,144,1,2011-02-08 12:41:00,2011-02-08 12:41:00,79.2
15754,458.57,199,3,2011-04-07 12:24:00,2011-10-19 14:40:00,152.85666666666665
15755,2364.25,1427,6,2011-02-18 11:53:00,2011-11-29 14:57:00,394.0416666666667
15756,528.01,241,4,2011-04-04 14:00:00,2011-10-09 13:30:00,132.0025
15757,714.42,491,2,2011-05-06 11:40:00,2011-10-05 12:14:00,357.21
15758,205.25,47,1,2011-11-15 10:48:00,2011-11-15 10:48:00,205.25
15759,253.04000000000002,60,3,2010-12-16 15:29:00,2011-05-05 15:13:00,84.34666666666668
15762,583.75,251,2,2011-09-23 15:17:00,2011-10-05 16:15:00,291.875
15763,1086.92,271,2,2011-09-23 12:10:00,2011-11-08 09:44:00,543.46
15764,3279.9700000000003,2050,6,2011-03-08 09:23:00,2011-09-12 17:58:00,546.6616666666667
15766,315.06,170,1,2011-10-06 17:03:00,2011-10-06 17:03:00,315.06
15768,621.83,244,3,2011-04-28 09:20:00,2011-08-16 10:48:00,207.27666666666667
15769,56252.72,29672,26,2010-12-03 15:16:00,2011-12-02 13:52:00,2163.566153846154
15773,635.6800000000001,311,1,2011-12-04 12:48:00,2011-12-04 12:48:00,635.6800000000001
15774,270.8,87,1,2011-10-02 12:04:00,2011-10-02 12:04:00,270.8
15775,104.9,68,1,2011-04-08 12:56:00,2011-04-08 12:56:00,104.9
15776,241.62,138,1,2011-07-29 13:46:00,2011-07-29 13:46:00,241.62
15777,1047.1100000000001,378,4,2010-12-13 16:38:00,2011-04-12 16:43:00,261.77750000000003
15780,475.28000000000003,220,3,2010-12-17 11:43:00,2011-06-09 12:01:00,158.42666666666668
15781,345.46000000000004,180,3,2011-02-07 09:15:00,2011-11-14 14:57:00,115.15333333333335
15782,2614.74,864,3,2011-09-11 14:29:00,2011-11-30 10:49:00,871.5799999999999
15783,246.3,212,1,2011-11-29 09:50:00,2011-11-29 09:50:00,246.3
15785,2328.9700000000003,1612,5,2011-02-17 14:17:00,2011-11-07 11:33:00,465.79400000000004
15786,4919.0,3340,3,2011-08-17 13:33:00,2011-10-24 14:13:00,1639.6666666666667
15787,933.26,534,3,2011-10-09 13:11:00,2011-11-13 14:55:00,311.08666666666664
15789,351.3,438,1,2010-12-16 14:35:00,2010-12-16 14:35:00,351.3
15790,218.75,113,1,2011-11-29 14:53:00,2011-11-29 14:53:00,218.75
15791,1612.69,731,2,2011-05-19 15:15:00,2011-10-27 10:14:00,806.345
15793,965.61,553,3,2011-03-16 10:45:00,2011-11-25 09:31:00,321.87
15795,610.01,581,1,2011-07-13 10:43:00,2011-07-13 10:43:00,610.01
15796,2708.61,860,8,2011-02-10 15:40:00,2011-12-08 19:55:00,338.57625
15797,2207.4,873,4,2011-01-24 15:47:00,2011-08-18 17:04:00,551.85
15799,884.14,955,3,2011-01-09 15:13:00,2011-09-25 12:46:00,294.7133333333333
15800,696.89,332,2,2011-04-07 12:39:00,2011-08-24 14:23:00,348.445
15801,1063.95,570,3,2011-08-22 09:53:00,2011-10-24 13:52:00,354.65000000000003
15802,451.42,1,1,2011-07-20 11:38:00,2011-07-20 11:38:00,451.42
15803,415.82000000000005,290,1,2011-10-19 14:56:00,2011-10-19 14:56:00,415.82000000000005
15804,4206.39,2565,13,2011-05-25 10:12:00,2011-12-09 12:31:00,323.5684615384616
15805,5488.18,3367,17,2010-12-10 09:33:00,2011-11-16 16:32:00,322.83411764705886
15806,784.58,602,3,2011-03-08 09:24:00,2011-10-24 14:35:00,261.5266666666667
15807,903.9,430,3,2011-09-23 14:43:00,2011-10-20 14:10:00,301.3
15808,3651.27,1305,4,2010-12-05 13:05:00,2011-02-06 14:33:00,912.8175
15809,515.77,301,5,2011-02-10 11:16:00,2011-11-03 16:40:00,103.154
15810,1391.98,861,4,2011-02-16 09:11:00,2011-09-22 09:38:00,347.995
15811,2218.62,1071,6,2010-12-09 15:29:00,2011-11-17 15:31:00,369.77
15812,1801.14,922,5,2011-01-26 12:12:00,2011-08-24 14:19:00,360.228
15813,1303.9099999999999,603,2,2011-04-14 09:09:00,2011-05-16 08:13:00,651.9549999999999
15814,1945.3300000000002,1271,4,2011-10-20 09:04:00,2011-11-23 08:17:00,486.33250000000004
15815,2100.6,1856,5,2011-03-25 08:43:00,2011-10-07 12:42:00,420.12
15819,1905.45,1357,4,2011-03-08 09:45:00,2011-10-21 14:50:00,476.3625
15820,206.98,128,1,2011-01-24 12:00:00,2011-01-24 12:00:00,206.98
15821,570.96,202,2,2011-10-09 13:28:00,2011-10-26 15:48:00,285.48
15822,885.47,375,2,2010-12-15 13:38:00,2011-12-06 14:50:00,442.735
15823,15.0,1,1,2010-12-02 15:08:00,2010-12-02 15:08:00,15.0
15825,532.94,220,1,2011-06-20 13:27:00,2011-06-20 13:27:00,532.94
15826,1654.31,963,3,2011-05-13 10:44:00,2011-10-14 16:05:00,551.4366666666666
15827,1836.09,882,14,2010-12-02 13:06:00,2011-09-27 15:35:00,131.1492857142857
15829,636.14,996,2,2011-07-22 10:23:00,2011-09-01 16:45:00,318.07
15830,576.0,415,1,2011-11-02 10:40:00,2011-11-02 10:40:00,576.0
15831,794.64,1092,3,2011-01-19 14:52:00,2011-10-12 13:14:00,264.88
15832,836.79,465,1,2011-03-30 15:29:00,2011-03-30 15:29:00,836.79
15834,2225.15,961,4,2011-03-07 17:52:00,2011-09-30 14:41:00,556.2875
15835,954.09,439,4,2011-01-13 10:35:00,2011-10-26 15:47:00,238.5225
15836,137.37,26,1,2011-10-20 17:13:00,2011-10-20 17:13:00,137.37
15837,391.98,189,1,2011-10-06 09:01:00,2011-10-06 09:01:00,391.98
15838,33643.08,18368,19,2010-12-07 11:26:00,2011-11-28 14:00:00,1770.6884210526316
15839,1048.49,675,3,2011-07-14 16:35:00,2011-11-06 13:54:00,349.49666666666667
15840,355.56,396,2,2011-06-20 11:42:00,2011-10-12 09:08:00,177.78
15841,1224.06,942,4,2011-01-05 11:25:00,2011-09-28 12:15:00,306.015
15843,118.95,27,1,2011-02-09 10:19:00,2011-02-09 10:19:00,118.95
15844,130.73999999999998,134,1,2011-10-24 15:19:00,2011-10-24 15:19:00,130.73999999999998
15845,3711.77,1926,8,2011-01-06 17:19:00,2011-11-22 09:42:00,463.97125
15847,389.27,449,2,2011-02-24 16:46:00,2011-11-01 14:41:00,194.635
15850,234.88,298,2,2011-06-24 14:16:00,2011-11-20 14:14:00,117.44
15852,160.71,48,2,2011-05-26 13:26:00,2011-06-06 11:22:00,80.355
15853,110.8,135,1,2011-10-19 10:38:00,2011-10-19 10:38:00,110.8
15854,2969.12,926,12,2010-12-13 11:47:00,2011-12-05 13:39:00,247.42666666666665
15855,712.24,470,5,2011-03-21 12:32:00,2011-07-26 10:20:00,142.448
15856,16143.64,10866,27,2010-12-09 13:34:00,2011-12-05 17:09:00,597.9125925925925
15857,297.0,308,1,2011-11-21 12:18:00,2011-11-21 12:18:00,297.0
15858,1427.57,1163,5,2010-12-07 14:31:00,2011-11-24 12:48:00,285.514
15860,965.16,437,8,2010-12-06 11:38:00,2011-10-30 11:25:00,120.645
15861,3146.92,2528,8,2011-03-17 20:12:00,2011-11-27 15:59:00,393.365
15862,832.88,585,4,2010-12-01 11:21:00,2011-12-01 13:28:00,208.22
15863,68.84,19,2,2011-05-31 11:36:00,2011-11-14 12:49:00,34.42
15864,1936.32,1192,6,2011-01-27 16:43:00,2011-11-17 13:32:00,322.71999999999997
15865,895.13,368,3,2011-05-10 11:44:00,2011-10-30 12:43:00,298.37666666666667
15866,211.89,124,1,2011-08-30 14:09:00,2011-08-30 14:09:00,211.89
15867,3810.14,2052,15,2010-12-05 14:17:00,2011-12-04 13:32:00,254.00933333333333
15869,149.64,175,2,2011-03-07 17:19:00,2011-03-07 17:23:00,74.82
15870,351.44,333,1,2011-11-07 10:58:00,2011-11-07 10:58:00,351.44
15872,316.25,187,2,2011-11-25 11:54:00,2011-11-25 11:55:00,158.125
15874,4405.88,2534,7,2011-02-28 13:28:00,2011-10-07 12:31:00,629.4114285714286
15877,490.33,368,2,2011-11-22 11:18:00,2011-12-08 11:53:00,245.165
15880,329.03,202,1,2010-12-05 13:00:00,2010-12-05 13:00:00,329.03
15881,501.39,260,5,2010-12-10 13:32:00,2011-01-31 16:59:00,100.27799999999999
15882,516.36,276,4,2010-12-06 13:01:00,2011-05-25 11:35:00,129.09
15883,396.48,223,2,2011-11-06 14:50:00,2011-12-07 17:05:00,198.24
15885,379.35,111,3,2011-02-03 15:28:00,2011-09-08 10:43:00,126.45
15886,181.09,147,1,2011-10-10 14:25:00,2011-10-10 14:25:00,181.09
15888,168.31,76,1,2011-09-20 12:30:00,2011-09-20 12:30:00,168.31
15889,420.07,206,2,2010-12-05 15:12:00,2011-07-06 11:10:00,210.035
15891,511.68,418,1,2011-04-27 12:35:00,2011-04-27 12:35:00,511.68
15894,258.25,164,2,2010-12-05 14:06:00,2011-03-31 13:50:00,129.125
15895,179.17,94,1,2011-07-13 10:27:00,2011-07-13 10:27:00,179.17
15897,208.59,223,2,2011-05-29 13:32:00,2011-05-29 13:50:00,104.295
15898,1383.83,567,5,2010-12-06 11:01:00,2011-12-08 15:23:00,276.76599999999996
15899,56.25,39,1,2010-12-06 10:36:00,2010-12-06 10:36:00,56.25
15900,337.28000000000003,216,1,2011-11-16 12:19:00,2011-11-16 12:19:00,337.28000000000003
15901,351.73,379,3,2011-07-08 12:18:00,2011-11-23 12:43:00,117.24333333333334
15903,5126.76,2410,7,2011-02-17 14:04:00,2011-11-30 08:08:00,732.3942857142857
15904,164.68,84,1,2011-12-01 14:50:00,2011-12-01 14:50:00,164.68
15906,1567.69,544,7,2011-03-29 13:28:00,2011-11-20 12:24:00,223.9557142857143
15907,882.72,478,3,2011-05-13 13:01:00,2011-12-06 12:21:00,294.24
15909,191.94,98,1,2011-06-19 10:38:00,2011-06-19 10:38:00,191.94
15910,1228.88,1013,8,2011-01-27 11:55:00,2011-12-09 10:51:00,153.61
15912,264.62,185,2,2011-04-20 17:10:00,2011-06-14 14:29:00,132.31
15916,1502.8600000000001,752,8,2010-12-08 13:07:00,2011-11-23 13:46:00,187.85750000000002
15917,123.1,42,1,2011-04-06 10:40:00,2011-04-06 10:40:00,123.1
15918,334.23,153,2,2011-03-13 15:55:00,2011-06-02 11:42:00,167.115
15919,525.69,385,2,2010-12-06 11:26:00,2011-11-20 11:28:00,262.845
15920,167.5,99,4,2011-07-08 15:16:00,2011-07-08 15:31:00,41.875
15921,323.03000000000003,162,1,2011-06-20 11:03:00,2011-06-20 11:03:00,323.03000000000003
15922,369.5,138,1,2010-12-01 13:51:00,2010-12-01 13:51:00,369.5
15923,127.08,122,1,2010-12-02 12:16:00,2010-12-02 12:16:00,127.08
15925,207.15,93,1,2011-05-29 15:35:00,2011-05-29 15:35:00,207.15
15930,426.63,139,1,2011-10-03 14:52:00,2011-10-03 14:52:00,426.63
15932,2495.87,2325,8,2011-02-23 14:50:00,2011-12-05 17:13:00,311.98375
15933,1107.46,885,3,2011-09-14 12:05:00,2011-11-18 13:14:00,369.15333333333336
15935,416.86,115,2,2011-04-12 09:35:00,2011-04-14 13:27:00,208.43
15937,145.35000000000002,73,1,2011-10-06 15:48:00,2011-10-06 15:48:00,145.35000000000002
15938,404.58000000000004,240,5,2011-01-20 10:11:00,2011-08-19 12:56:00,80.91600000000001
15939,6115.01,4728,15,2011-01-12 12:43:00,2011-09-11 11:30:00,407.6673333333334
15940,35.8,4,1,2011-02-01 16:18:00,2011-02-01 16:18:00,35.8
15942,337.44,232,1,2011-07-29 09:01:00,2011-07-29 09:01:00,337.44
15944,325.1,50,1,2011-03-08 10:33:00,2011-03-08 10:33:00,325.1
15945,181.0,52,1,2010-12-09 13:14:00,2010-12-09 13:14:00,181.0
15947,1708.24,898,1,2011-09-18 10:46:00,2011-09-18 10:46:00,1708.24
15948,955.24,567,2,2011-10-27 08:35:00,2011-12-01 15:32:00,477.62
15949,364.72,284,2,2011-09-29 17:34:00,2011-11-23 09:09:00,182.36
15950,1744.71,719,4,2010-12-15 11:56:00,2011-11-08 11:09:00,436.1775
15951,708.22,313,2,2011-02-27 11:57:00,2011-12-01 08:34:00,354.11
15952,781.91,391,4,2011-04-28 12:55:00,2011-11-06 11:18:00,195.4775
15953,1657.28,891,8,2010-12-05 15:15:00,2011-11-24 15:32:00,207.16
15955,4416.26,2135,14,2010-12-02 11:22:00,2011-11-15 14:15:00,315.44714285714286
15957,428.89,211,1,2011-11-08 12:14:00,2011-11-08 12:14:00,428.89
15958,104.35,33,1,2011-09-26 13:41:00,2011-09-26 13:41:00,104.35
15963,470.76,298,2,2011-10-25 13:05:00,2011-11-20 11:33:00,235.38
15965,808.87,434,4,2010-12-07 13:18:00,2011-11-22 16:44:00,202.2175
15967,397.68,205,2,2011-01-25 11:57:00,2011-11-16 15:41:00,198.84
15969,666.1,124,3,2011-06-07 12:19:00,2011-12-07 11:06:00,222.03333333333333
15970,314.09999999999997,116,1,2011-02-09 12:08:00,2011-02-09 12:08:00,314.09999999999997
15971,4199.85,1717,12,2011-02-01 16:47:00,2011-11-22 12:50:00,349.9875
15973,307.82000000000005,106,1,2010-12-08 11:42:00,2010-12-08 11:42:00,307.82000000000005
15974,3442.15,2262,7,2011-02-24 10:10:00,2011-10-31 13:13:00,491.7357142857143
15975,371.01,243,1,2011-09-16 13:33:00,2011-09-16 13:33:00,371.01
15976,427.64,275,2,2011-05-03 17:12:00,2011-06-27 13:00:00,213.82
15977,1054.73,1016,2,2011-10-31 16:24:00,2011-11-22 13:29:00,527.365
15978,1098.78,888,1,2011-09-23 15:21:00,2011-09-23 15:21:00,1098.78
15980,2398.86,1560,3,2011-03-30 15:05:00,2011-09-12 09:41:00,799.62
15981,3408.48,1866,8,2011-02-01 13:50:00,2011-11-15 08:00:00,426.06
15983,1465.12,886,4,2010-12-01 12:15:00,2011-11-17 17:34:00,366.28
15984,2780.63,1815,10,2010-12-06 13:21:00,2011-12-07 12:16:00,278.063
15985,1142.42,1086,2,2011-04-17 11:04:00,2011-08-08 16:31:00,571.21
15986,168.12,268,1,2011-11-09 15:17:00,2011-11-09 15:17:00,168.12
15987,1432.77,1533,7,2010-12-06 08:34:00,2011-11-27 15:38:00,204.68142857142857
15988,156.78,180,1,2011-11-20 13:23:00,2011-11-20 13:23:00,156.78
15990,792.11,443,2,2011-02-25 15:35:00,2011-10-26 15:58:00,396.055
15992,41.989999999999995,17,1,2011-12-06 11:00:00,2011-12-06 11:00:00,41.989999999999995
15993,2777.67,2037,7,2011-10-26 16:21:00,2011-12-01 10:45:00,396.81
15994,414.27,173,1,2011-10-16 12:28:00,2011-10-16 12:28:00,414.27
