ProductA,ProductB,PairCount,ProductACount,ProductBCount,PairSupport,Confidence_A_to_B,Confidence_B_to_A,Lift
GREEN REGENCY TEACUP AND SAUCER,RETROSPOT TEA SET CERAMIC 11 PC ,118,1007,911,0.00913171335706547,0.11717974180734857,0.12952799121844127,1.6621258217722923
HEART OF WICKER SMALL,JUMBO BAG PINK VINTAGE PAISLEY,118,1152,864,0.00913171335706547,0.10243055555555555,0.13657407407407407,1.531953285751029
JUMBO BAG ALPHABET,SPACEBOY LUNCH BOX ,118,899,896,0.00913171335706547,0.13125695216907676,0.13169642857142858,1.8929713570634041
ANTIQUE SILVER T-LIGHT GLASS,GARDENERS KNEELING PAD KEEP CALM ,118,824,905,0.00913171335706547,0.14320388349514562,0.13038674033149172,2.0447299254411844
SET OF 3 HEART COOKIE CUTTERS,VINTAGE SNAP CARDS,118,673,837,0.00913171335706547,0.17533432392273401,0.14097968936678615,2.7068938276338943
RED RETROSPOT CHARLOTTE BAG,WOODEN FRAME ANTIQUE WHITE ,118,1028,943,0.00913171335706547,0.11478599221789883,0.12513255567338283,1.57292109378546
HEART OF WICKER LARGE,PARTY BUNTING,118,899,1580,0.00913171335706547,0.13125695216907676,0.07468354430379746,1.0734824910941836
ALARM CLOCK BAKELIKE PINK,LUNCH BAG CARS BLUE,118,774,1145,0.00913171335706547,0.1524547803617571,0.10305676855895196,1.720542071471289
6 RIBBONS RUSTIC CHARM,PINK REGENCY TEACUP AND SAUCER,118,913,755,0.00913171335706547,0.12924424972617743,0.1562913907284768,2.2120452913399533
ALARM CLOCK BAKELIKE RED ,VINTAGE SNAP CARDS,118,1038,837,0.00913171335706547,0.11368015414258188,0.14097968936678615,1.7550477321749622
RETROSPOT TEA SET CERAMIC 11 PC ,SET OF 3 REGENCY CAKE TINS,118,911,826,0.00913171335706547,0.12952799121844127,0.14285714285714285,2.0263446761800217
ALARM CLOCK BAKELIKE PINK,LUNCH BAG APPLE DESIGN,118,774,1029,0.00913171335706547,0.1524547803617571,0.11467444120505345,1.9145001669918618
ALARM CLOCK BAKELIKE GREEN,SET/5 RED RETROSPOT LID GLASS BOWLS,118,965,847,0.00913171335706547,0.12227979274611399,0.13931523022432113,1.8655247719779045
LUNCH BAG APPLE DESIGN,RECYCLING BAG RETROSPOT ,118,1029,732,0.00913171335706547,0.11467444120505345,0.16120218579234974,2.0243485372290997
JUMBO BAG SPACEBOY DESIGN,SET/20 RED RETROSPOT PAPER NAPKINS ,118,684,938,0.00913171335706547,0.17251461988304093,0.1257995735607676,2.3765820022693553
GREEN REGENCY TEACUP AND SAUCER,JUMBO BAG ALPHABET,118,1007,899,0.00913171335706547,0.11717974180734857,0.13125695216907676,1.684312150872701
PLEASE ONE PERSON METAL SIGN,WOODEN FRAME ANTIQUE WHITE ,118,799,943,0.00913171335706547,0.1476846057571965,0.12513255567338283,2.0237332721044465
JUMBO STORAGE BAG SUKI,PLEASE ONE PERSON METAL SIGN,118,1180,799,0.00913171335706547,0.1,0.1476846057571965,1.6172715894868588
JUMBO STORAGE BAG SUKI,SET OF 3 HEART COOKIE CUTTERS,118,1180,673,0.00913171335706547,0.1,0.17533432392273401,1.9200594353640417
SET OF 3 CAKE TINS PANTRY DESIGN ,STRAWBERRY CHARLOTTE BAG,118,1340,720,0.00913171335706547,0.0880597014925373,0.1638888888888889,1.5804270315091213
PAPER BUNTING RETROSPOT,SPACEBOY LUNCH BOX ,117,747,896,0.009054325955734407,0.1566265060240964,0.13058035714285715,2.2588478915662655
NATURAL SLATE HEART CHALKBOARD ,PLEASE ONE PERSON METAL SIGN,117,1200,799,0.009054325955734407,0.0975,0.14643304130162704,1.5768397997496872
CHARLOTTE BAG PINK POLKADOT,DOLLY GIRL LUNCH BOX,117,739,848,0.009054325955734407,0.15832205683355885,0.13797169811320756,2.4125443613245845
PAPER CHAIN KIT 50'S CHRISTMAS ,STRAWBERRY CERAMIC TRINKET BOX,117,1090,772,0.009054325955734407,0.10733944954128441,0.15155440414507773,1.7966844131767838
SET OF 6 SPICE TINS PANTRY DESIGN,VINTAGE SNAP CARDS,117,804,837,0.009054325955734407,0.1455223880597015,0.13978494623655913,2.246643128443803
PAPER CHAIN KIT VINTAGE CHRISTMAS,RED RETROSPOT CHARLOTTE BAG,117,799,1028,0.009054325955734407,0.14643304130162704,0.11381322957198443,1.8406690269451602
HOT WATER BOTTLE KEEP CALM,JUMBO BAG VINTAGE DOILY ,117,739,1211,0.009054325955734407,0.15832205683355885,0.09661436829066887,1.6893787104898825
JUMBO BAG SPACEBOY DESIGN,LUNCH BAG VINTAGE DOILY ,117,684,1089,0.009054325955734407,0.17105263157894737,0.10743801652892562,2.029698902904645
ALARM CLOCK BAKELIKE PINK,SPACEBOY LUNCH BOX ,117,774,896,0.009054325955734407,0.1511627906976744,0.13058035714285715,2.1800508720930236
JUMBO STORAGE BAG SKULLS,STRAWBERRY CERAMIC TRINKET BOX,117,698,772,0.009054325955734407,0.167621776504298,0.15155440414507773,2.8057106165654644
HOME BUILDING BLOCK WORD,LUNCH BAG RED RETROSPOT,117,741,1555,0.009054325955734407,0.15789473684210525,0.0752411575562701,1.31210018615671
JUMBO BAG PINK POLKADOT,RETROSPOT TEA SET CERAMIC 11 PC ,117,1206,911,0.009054325955734407,0.09701492537313433,0.12843029637760703,1.37609974277897
LUNCH BAG WOODLAND,VINTAGE SNAP CARDS,117,1011,837,0.009054325955734407,0.11572700296735905,0.13978494623655913,1.7866479478425494
JUMBO BAG SPACEBOY DESIGN,LUNCH BAG DOLLY GIRL DESIGN,117,684,678,0.009054325955734407,0.17105263157894737,0.17256637168141592,3.260091600683124
GARDENERS KNEELING PAD KEEP CALM ,LUNCH BAG ALPHABET DESIGN,117,905,733,0.009054325955734407,0.1292817679558011,0.15961800818553887,2.2790982340039045
ALARM CLOCK BAKELIKE RED ,SET OF 3 BUTTERFLY COOKIE CUTTERS,117,1038,678,0.009054325955734407,0.11271676300578035,0.17256637168141592,2.1482684536293415
LUNCH BOX I LOVE LONDON,WOODEN PICTURE FRAME WHITE FINISH,117,668,1084,0.009054325955734407,0.1751497005988024,0.10793357933579335,2.0879007667322185
GARDENERS KNEELING PAD KEEP CALM ,JUMBO  BAG BAROQUE BLACK WHITE,117,905,923,0.009054325955734407,0.1292817679558011,0.1267605633802817,1.8099447513812157
JUMBO BAG APPLES,RETROSPOT TEA SET CERAMIC 11 PC ,117,969,911,0.009054325955734407,0.12074303405572756,0.12843029637760703,1.7126690297125262
GARDENERS KNEELING PAD CUP OF TEA ,JUMBO SHOPPER VINTAGE RED PAISLEY,117,748,1168,0.009054325955734407,0.15641711229946523,0.10017123287671233,1.7304982235733646
DOLLY GIRL LUNCH BOX,PLASTERS IN TIN WOODLAND ANIMALS,117,848,687,0.009054325955734407,0.13797169811320756,0.1703056768558952,2.5951532503913652
LUNCH BAG APPLE DESIGN,LUNCH BOX I LOVE LONDON,117,1029,668,0.009054325955734407,0.11370262390670553,0.1751497005988024,2.1994989612611513
JUMBO BAG SPACEBOY DESIGN,WOODEN PICTURE FRAME WHITE FINISH,117,684,1084,0.009054325955734407,0.17105263157894737,0.10793357933579335,2.0390609827150903
6 RIBBONS RUSTIC CHARM,ROUND SNACK BOXES SET OF4 WOODLAND ,117,913,717,0.009054325955734407,0.12814895947426067,0.16317991631799164,2.309540940483119
ANTIQUE SILVER T-LIGHT GLASS,PACK OF 60 PINK PAISLEY CAKE CASES,117,824,853,0.009054325955734407,0.14199029126213591,0.13716295427901523,2.150994775720188
ALARM CLOCK BAKELIKE PINK,HEART OF WICKER SMALL,117,774,1152,0.009054325955734407,0.1511627906976744,0.1015625,1.6955951227390182
LUNCH BAG SPACEBOY DESIGN ,STRAWBERRY CERAMIC TRINKET BOX,117,1149,772,0.009054325955734407,0.10182767624020887,0.15155440414507773,1.7044264668082632
CHARLOTTE BAG PINK POLKADOT,LUNCH BAG DOLLY GIRL DESIGN,117,739,678,0.009054325955734407,0.15832205683355885,0.17256637168141592,3.0174596141640824
DOLLY GIRL LUNCH BOX,WOODEN FRAME ANTIQUE WHITE ,117,848,943,0.009054325955734407,0.13797169811320756,0.12407211028632026,1.8906365673582906
RECYCLING BAG RETROSPOT ,SET OF 6 SPICE TINS PANTRY DESIGN,117,732,804,0.009054325955734407,0.1598360655737705,0.1455223880597015,2.568907511622217
GARDENERS KNEELING PAD KEEP CALM ,RETROSPOT TEA SET CERAMIC 11 PC ,117,905,911,0.009054325955734407,0.1292817679558011,0.12843029637760703,1.8337859555706497
LUNCH BAG SUKI DESIGN ,VICTORIAN GLASS HANGING T-LIGHT,117,1279,958,0.009054325955734407,0.09147771696637999,0.12212943632567849,1.2338988086007956
HEART OF WICKER SMALL,LUNCH BAG SPACEBOY DESIGN ,117,1152,1149,0.009054325955734407,0.1015625,0.10182767624020887,1.1422024586597042
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,PACK OF 60 PINK PAISLEY CAKE CASES,116,797,853,0.008976938554403343,0.14554579673776663,0.13599062133645956,2.2048567238516066
60 TEATIME FAIRY CAKE CASES,SET OF 6 SPICE TINS PANTRY DESIGN,116,821,804,0.008976938554403343,0.14129110840438489,0.14427860696517414,2.2708503766187333
RED TOADSTOOL LED NIGHT LIGHT,SET OF 3 HEART COOKIE CUTTERS,116,814,673,0.008976938554403343,0.14250614250614252,0.1723625557206538,2.7362026351625164
ALARM CLOCK BAKELIKE PINK,JUMBO SHOPPER VINTAGE RED PAISLEY,116,774,1168,0.008976938554403343,0.14987080103359174,0.09931506849315068,1.6580740504760894
BAKING SET 9 PIECE RETROSPOT ,SET/5 RED RETROSPOT LID GLASS BOWLS,116,888,847,0.008976938554403343,0.13063063063063063,0.13695395513577333,1.9929268111086291
6 RIBBONS RUSTIC CHARM,IVORY KITCHEN SCALES,116,913,659,0.008976938554403343,0.12705366922234393,0.17602427921092564,2.491331583749815
ANTIQUE SILVER T-LIGHT GLASS,JUMBO SHOPPER VINTAGE RED PAISLEY,116,824,1168,0.008976938554403343,0.1407766990291262,0.09931506849315068,1.557462761005453
SET OF 3 HEART COOKIE CUTTERS,VICTORIAN GLASS HANGING T-LIGHT,116,673,958,0.008976938554403343,0.1723625557206538,0.12108559498956159,2.324915391463766
JUMBO BAG PINK VINTAGE PAISLEY,PINK REGENCY TEACUP AND SAUCER,116,864,755,0.008976938554403343,0.13425925925925927,0.15364238410596026,2.297878341918077
JUMBO STORAGE BAG SKULLS,WOODEN PICTURE FRAME WHITE FINISH,116,698,1084,0.008976938554403343,0.166189111747851,0.1070110701107011,1.9810845959462462
ALARM CLOCK BAKELIKE GREEN,JUMBO STORAGE BAG SUKI,116,965,1180,0.008976938554403343,0.12020725388601036,0.09830508474576272,1.316371300605954
SET OF 3 CAKE TINS PANTRY DESIGN ,WOOD BLACK BOARD ANT WHITE FINISH,116,1340,642,0.008976938554403343,0.08656716417910448,0.1806853582554517,1.7424001487887664
GIN + TONIC DIET METAL SIGN,WOODEN PICTURE FRAME WHITE FINISH,116,783,1084,0.008976938554403343,0.14814814814814814,0.1070110701107011,1.7660243269099356
IVORY KITCHEN SCALES,PARTY BUNTING,116,659,1580,0.008976938554403343,0.17602427921092564,0.07341772151898734,1.4396112252934057
JUMBO BAG STRAWBERRY,SPOTTY BUNTING,116,818,1095,0.008976938554403343,0.14180929095354522,0.10593607305936073,1.673479139453618
LUNCH BAG CARS BLUE,SET OF 3 BUTTERFLY COOKIE CUTTERS,116,1145,678,0.008976938554403343,0.10131004366812227,0.1710914454277286,1.9308678234210561
RABBIT NIGHT LIGHT,RECYCLING BAG RETROSPOT ,116,876,732,0.008976938554403343,0.1324200913242009,0.15846994535519127,2.337612595753175
RABBIT NIGHT LIGHT,ROSES REGENCY TEACUP AND SAUCER ,116,876,1049,0.008976938554403343,0.1324200913242009,0.11058150619637751,1.6312034509926825
ANTIQUE SILVER T-LIGHT GLASS,JUMBO BAG APPLES,116,824,969,0.008976938554403343,0.1407766990291262,0.1197110423116615,1.8773132145039926
JUMBO BAG 50'S CHRISTMAS ,LUNCH BAG SUKI DESIGN ,116,700,1279,0.008976938554403343,0.1657142857142857,0.0906958561376075,1.6742455043002344
GIN + TONIC DIET METAL SIGN,PARTY BUNTING,116,783,1580,0.008976938554403343,0.14814814814814814,0.07341772151898734,1.2116268166901079
JUMBO BAG VINTAGE DOILY ,VICTORIAN GLASS HANGING T-LIGHT,116,1211,958,0.008976938554403343,0.0957886044591247,0.12108559498956159,1.292046291044686
JUMBO BAG 50'S CHRISTMAS ,LUNCH BAG CARS BLUE,116,700,1145,0.008976938554403343,0.1657142857142857,0.10131004366812227,1.8701834061135372
JUMBO SHOPPER VINTAGE RED PAISLEY,LUNCH BAG ALPHABET DESIGN,116,1168,733,0.008976938554403343,0.09931506849315068,0.1582537517053206,1.7508176194658844
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,STRAWBERRY CHARLOTTE BAG,116,797,720,0.008976938554403343,0.14554579673776663,0.16111111111111112,2.612142757563084
JAM MAKING SET WITH JARS,LUNCH BAG SPACEBOY DESIGN ,116,1104,1149,0.008976938554403343,0.10507246376811594,0.10095735422106179,1.1816765681563046
JUMBO BAG VINTAGE LEAF,PAPER CHAIN KIT 50'S CHRISTMAS ,116,873,1090,0.008976938554403343,0.13287514318442153,0.10642201834862386,1.5752409176413715
STRAWBERRY CHARLOTTE BAG,VICTORIAN GLASS HANGING T-LIGHT,116,720,958,0.008976938554403343,0.16111111111111112,0.12108559498956159,2.1731500811876594
ANTIQUE SILVER T-LIGHT GLASS,CHARLOTTE BAG PINK POLKADOT,116,824,739,0.008976938554403343,0.1407766990291262,0.15696887686062247,2.4615920228069945
NATURAL SLATE HEART CHALKBOARD ,RABBIT NIGHT LIGHT,116,1200,876,0.008976938554403343,0.09666666666666666,0.1324200913242009,1.4259436834094368
HEART OF WICKER LARGE,PACK OF 72 RETROSPOT CAKE CASES,115,899,1293,0.00889955115307228,0.12791991101223582,0.08894044856921887,1.2784076489560023
GARDENERS KNEELING PAD CUP OF TEA ,LUNCH BAG SPACEBOY DESIGN ,115,748,1149,0.00889955115307228,0.1537433155080214,0.10008703220191471,1.7290436231459114
JUMBO BAG APPLES,LUNCH BAG DOLLY GIRL DESIGN,115,969,678,0.00889955115307228,0.11867905056759546,0.1696165191740413,2.261903674682107
RECYCLING BAG RETROSPOT ,SET OF 3 HEART COOKIE CUTTERS,115,732,673,0.00889955115307228,0.15710382513661203,0.17087667161961367,3.0164868178533433
GARDENERS KNEELING PAD KEEP CALM ,PINK REGENCY TEACUP AND SAUCER,115,905,755,0.00889955115307228,0.1270718232044199,0.152317880794702,2.1748637078775013
LUNCH BAG  BLACK SKULL.,PAPER CHAIN KIT VINTAGE CHRISTMAS,115,1259,799,0.00889955115307228,0.09134233518665608,0.1439299123904881,1.4772536361476467
CLOTHES PEGS RETROSPOT PACK 24 ,RED TOADSTOOL LED NIGHT LIGHT,115,748,814,0.00889955115307228,0.1537433155080214,0.14127764127764128,2.440627915226846
PAPER CHAIN KIT VINTAGE CHRISTMAS,RECIPE BOX PANTRY YELLOW DESIGN,115,799,1088,0.00889955115307228,0.1439299123904881,0.1056985294117647,1.7094322866818816
LUNCH BAG SUKI DESIGN ,RABBIT NIGHT LIGHT,115,1279,876,0.00889955115307228,0.08991399530883502,0.1312785388127854,1.3263340723524728
IVORY KITCHEN SCALES,POPCORN HOLDER,115,659,1324,0.00889955115307228,0.17450682852807284,0.08685800604229607,1.7031550137762512
DOLLY GIRL LUNCH BOX,SET OF 3 BUTTERFLY COOKIE CUTTERS,115,848,678,0.00889955115307228,0.13561320754716982,0.1696165191740413,2.5846517226025494
PLASTERS IN TIN WOODLAND ANIMALS,STRAWBERRY CHARLOTTE BAG,115,687,720,0.00889955115307228,0.16739446870451238,0.1597222222222222,3.0042657286107066
PAPER CHAIN KIT 50'S CHRISTMAS ,SET OF 3 BUTTERFLY COOKIE CUTTERS,115,1090,678,0.00889955115307228,0.10550458715596331,0.1696165191740413,2.0108116153825337
JUMBO BAG VINTAGE LEAF,LUNCH BAG DOLLY GIRL DESIGN,115,873,678,0.00889955115307228,0.13172966781214204,0.1696165191740413,2.510635350248524
GREEN REGENCY TEACUP AND SAUCER,STRAWBERRY CHARLOTTE BAG,115,1007,720,0.00889955115307228,0.11420059582919563,0.1597222222222222,2.049583471256758
JUMBO BAG VINTAGE DOILY ,SPACEBOY LUNCH BOX ,115,1211,896,0.00889955115307228,0.09496284062758051,0.12834821428571427,1.3695422171758878
JUMBO BAG VINTAGE DOILY ,SET/5 RED RETROSPOT LID GLASS BOWLS,115,1211,847,0.00889955115307228,0.09496284062758051,0.1357733175914994,1.4487719322191206
PACK OF 60 PINK PAISLEY CAKE CASES,PAPER BUNTING RETROSPOT,115,853,747,0.00889955115307228,0.13481828839390386,0.1539491298527443,2.3321578616144922
6 RIBBONS RUSTIC CHARM,SET OF 3 HEART COOKIE CUTTERS,115,913,673,0.00889955115307228,0.12595837897042717,0.17087667161961367,2.418475740053283
LUNCH BAG SUKI DESIGN ,PAPER BUNTING RETROSPOT,115,1279,747,0.00889955115307228,0.08991399530883502,0.1539491298527443,1.555379715369165
CLOTHES PEGS RETROSPOT PACK 24 ,RED RETROSPOT CHARLOTTE BAG,115,748,1028,0.00889955115307228,0.1537433155080214,0.11186770428015565,1.9325594581660044
60 TEATIME FAIRY CAKE CASES,JUMBO BAG VINTAGE DOILY ,115,821,1211,0.00889955115307228,0.14007308160779536,0.09496284062758051,1.4946526511444522
GARDENERS KNEELING PAD CUP OF TEA ,JUMBO BAG ALPHABET,115,748,899,0.00889955115307228,0.1537433155080214,0.12791991101223582,2.2098677675135177
HEART OF WICKER SMALL,PLEASE ONE PERSON METAL SIGN,115,1152,799,0.00889955115307228,0.0998263888888889,0.1439299123904881,1.6144638263106659
HOT WATER BOTTLE KEEP CALM,POPCORN HOLDER,115,739,1324,0.00889955115307228,0.15561569688768606,0.08685800604229607,1.518780993340392
HOT WATER BOTTLE KEEP CALM,JUMBO BAG 50'S CHRISTMAS ,115,739,700,0.00889955115307228,0.15561569688768606,0.16428571428571428,2.8726657645466847
JUMBO BAG PINK VINTAGE PAISLEY,SPACEBOY LUNCH BOX ,115,864,896,0.00889955115307228,0.13310185185185186,0.12834821428571427,1.919578269675926
LUNCH BAG  BLACK SKULL.,SCOTTIE DOG HOT WATER BOTTLE,115,1259,731,0.00889955115307228,0.09134233518665608,0.1573187414500684,1.6146725790451022
ASSORTED COLOUR BIRD ORNAMENT,LUNCH BAG APPLE DESIGN,115,1358,1029,0.00889955115307228,0.08468335787923417,0.11175898931000972,1.0634386302385461
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,PINK REGENCY TEACUP AND SAUCER,115,797,755,0.00889955115307228,0.14429109159347553,0.152317880794702,2.4695754775773384
ALARM CLOCK BAKELIKE GREEN,SET OF 3 BUTTERFLY COOKIE CUTTERS,115,965,678,0.00889955115307228,0.11917098445595854,0.1696165191740413,2.2712794412092863
GARDENERS KNEELING PAD KEEP CALM ,STRAWBERRY CERAMIC TRINKET BOX,115,905,772,0.00889955115307228,0.1270718232044199,0.1489637305699482,2.126971631408696
JUMBO BAG VINTAGE DOILY ,PAPER CHAIN KIT VINTAGE CHRISTMAS,114,1211,799,0.008822163751741217,0.09413707679603633,0.14267834793491865,1.5224521981957215
JUMBO BAG 50'S CHRISTMAS ,SET OF 4 PANTRY JELLY MOULDS,114,700,1036,0.008822163751741217,0.16285714285714287,0.11003861003861004,2.031312741312741
JUMBO  BAG BAROQUE BLACK WHITE,PACK OF 60 PINK PAISLEY CAKE CASES,114,923,853,0.008822163751741217,0.12351029252437704,0.1336459554513482,1.8710433763188747
SET/20 RED RETROSPOT PAPER NAPKINS ,STRAWBERRY CHARLOTTE BAG,114,938,720,0.008822163751741217,0.12153518123667377,0.15833333333333333,2.181218905472637
ALARM CLOCK BAKELIKE RED ,RED TOADSTOOL LED NIGHT LIGHT,114,1038,814,0.008822163751741217,0.10982658959537572,0.14004914004914004,1.7434633793015297
60 TEATIME FAIRY CAKE CASES,LUNCH BAG VINTAGE DOILY ,114,821,1089,0.008822163751741217,0.13885505481120586,0.1046831955922865,1.6476446448764022
IVORY KITCHEN SCALES,JUMBO BAG RED RETROSPOT,114,659,2054,0.008822163751741217,0.17298937784522003,0.055501460564751706,1.0883002631528402
SET/20 RED RETROSPOT PAPER NAPKINS ,WOODEN FRAME ANTIQUE WHITE ,114,938,943,0.008822163751741217,0.12153518123667377,0.12089077412513255,1.6654057390671244
PACK OF 60 PINK PAISLEY CAKE CASES,STRAWBERRY CHARLOTTE BAG,114,853,720,0.008822163751741217,0.1336459554513482,0.15833333333333333,2.3985736615865574
LUNCH BAG CARS BLUE,RETROSPOT TEA SET CERAMIC 11 PC ,114,1145,911,0.008822163751741217,0.09956331877729258,0.1251372118551043,1.4122472066302685
PACK OF 60 PINK PAISLEY CAKE CASES,WOODEN PICTURE FRAME WHITE FINISH,114,853,1084,0.008822163751741217,0.1336459554513482,0.10516605166051661,1.5931485575113666
SET OF 3 BUTTERFLY COOKIE CUTTERS,STRAWBERRY CHARLOTTE BAG,114,678,720,0.008822163751741217,0.168141592920354,0.15833333333333333,3.01767453294002
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,LUNCH BAG VINTAGE DOILY ,114,797,1089,0.008822163751741217,0.14303638644918445,0.1046831955922865,1.6972600419617643
PAPER CHAIN KIT 50'S CHRISTMAS ,VICTORIAN GLASS HANGING T-LIGHT,114,1090,958,0.008822163751741217,0.10458715596330276,0.11899791231732777,1.410725709141752
JUMBO BAG PINK POLKADOT,PAPER CHAIN KIT 50'S CHRISTMAS ,114,1206,1090,0.008822163751741217,0.0945273631840796,0.10458715596330276,1.120626226664841
ALARM CLOCK BAKELIKE GREEN,SPOTTY BUNTING,114,965,1095,0.008822163751741217,0.11813471502590674,0.10410958904109589,1.3940975228901982
LUNCH BAG  BLACK SKULL.,WOODEN FRAME ANTIQUE WHITE ,114,1259,943,0.008822163751741217,0.09054805401111994,0.12089077412513255,1.2407868016242756
GARDENERS KNEELING PAD CUP OF TEA ,JUMBO STORAGE BAG SUKI,114,748,1180,0.008822163751741217,0.15240641711229946,0.09661016949152543,1.668979425360283
6 RIBBONS RUSTIC CHARM,LUNCH BAG SUKI DESIGN ,114,913,1279,0.008822163751741217,0.1248630887185104,0.08913213448006255,1.2615174608448723
JAM MAKING SET PRINTED,ROUND SNACK BOXES SET OF4 WOODLAND ,114,1121,717,0.008822163751741217,0.1016949152542373,0.1589958158995816,1.832777817176087
JUMBO BAG SPACEBOY DESIGN,ROSES REGENCY TEACUP AND SAUCER ,114,684,1049,0.008822163751741217,0.16666666666666666,0.10867492850333652,2.0530664124563076
GARDENERS KNEELING PAD KEEP CALM ,JUMBO STORAGE BAG SKULLS,114,905,698,0.008822163751741217,0.12596685082872927,0.16332378223495703,2.332010954740458
HOME BUILDING BLOCK WORD,VICTORIAN GLASS HANGING T-LIGHT,114,741,958,0.008822163751741217,0.15384615384615385,0.11899791231732777,2.075156576200418
ALARM CLOCK BAKELIKE GREEN,HEART OF WICKER SMALL,114,965,1152,0.008822163751741217,0.11813471502590674,0.09895833333333333,1.3251187392055268
DOORMAT RED RETROSPOT,PACK OF 72 RETROSPOT CAKE CASES,114,653,1293,0.008822163751741217,0.17457886676875958,0.08816705336426914,1.7447085200200398
6 RIBBONS RUSTIC CHARM,GARDENERS KNEELING PAD CUP OF TEA ,114,913,748,0.008822163751741217,0.1248630887185104,0.15240641711229946,2.157059936391165
SET/5 RED RETROSPOT LID GLASS BOWLS,WOODLAND CHARLOTTE BAG,114,847,827,0.008822163751741217,0.1345926800472255,0.13784764207980654,2.1030309692506024
JUMBO BAG PINK VINTAGE PAISLEY,SET OF 3 REGENCY CAKE TINS,114,864,826,0.008822163751741217,0.13194444444444445,0.13801452784503632,2.0641478342749533
LUNCH BAG WOODLAND,SET OF 3 REGENCY CAKE TINS,114,1011,826,0.008822163751741217,0.11275964391691394,0.13801452784503632,1.7640195141578232
RECYCLING BAG RETROSPOT ,SET OF 3 REGENCY CAKE TINS,114,732,826,0.008822163751741217,0.1557377049180328,0.13801452784503632,2.436371214226174
HEART OF WICKER SMALL,IVORY KITCHEN SCALES,114,1152,659,0.008822163751741217,0.09895833333333333,0.17298937784522003,1.940424253920081
JUMBO BAG WOODLAND ANIMALS,WOODEN FRAME ANTIQUE WHITE ,114,858,943,0.008822163751741217,0.13286713286713286,0.12089077412513255,1.8206883254603297
CLOTHES PEGS RETROSPOT PACK 24 ,LUNCH BAG SUKI DESIGN ,114,748,1279,0.008822163751741217,0.15240641711229946,0.08913213448006255,1.5397933713253589
CHARLOTTE BAG PINK POLKADOT,VICTORIAN GLASS HANGING T-LIGHT,114,739,958,0.008822163751741217,0.15426251691474965,0.11899791231732777,2.080772696839661
PLASTERS IN TIN WOODLAND ANIMALS,SET OF 4 PANTRY JELLY MOULDS,114,687,1036,0.008822163751741217,0.16593886462882096,0.11003861003861004,2.0697509736811046
JUMBO BAG ALPHABET,ROSES REGENCY TEACUP AND SAUCER ,114,899,1049,0.008822163751741217,0.12680756395995552,0.10867492850333652,1.5620661024695377
DOORMAT KEEP CALM AND COME IN,JUMBO BAG APPLES,114,654,969,0.008822163751741217,0.1743119266055046,0.11764705882352941,2.324518798345026
JUMBO STORAGE BAG SKULLS,SET OF 4 PANTRY JELLY MOULDS,114,698,1036,0.008822163751741217,0.16332378223495703,0.11003861003861004,2.0371331216603425
JUMBO BAG ALPHABET,REGENCY CAKESTAND 3 TIER,114,899,1851,0.008822163751741217,0.12680756395995552,0.06158833063209076,0.8852551817885173
60 TEATIME FAIRY CAKE CASES,LUNCH BAG APPLE DESIGN,114,821,1029,0.008822163751741217,0.13885505481120586,0.11078717201166181,1.7437172189216739
LUNCH BAG APPLE DESIGN,SET OF 3 CAKE TINS PANTRY DESIGN ,114,1029,1340,0.008822163751741217,0.11078717201166181,0.08507462686567165,1.0683521169661896
JUMBO BAG ALPHABET,VINTAGE SNAP CARDS,114,899,837,0.008822163751741217,0.12680756395995552,0.13620071684587814,1.9577148643853588
ANTIQUE SILVER T-LIGHT GLASS,PAPER CHAIN KIT VINTAGE CHRISTMAS,114,824,799,0.008822163751741217,0.1383495145631068,0.14267834793491865,2.2374873932221098
CLOTHES PEGS RETROSPOT PACK 24 ,VICTORIAN GLASS HANGING T-LIGHT,114,748,958,0.008822163751741217,0.15240641711229946,0.11899791231732777,2.0557366617172588
SET OF 6 SPICE TINS PANTRY DESIGN,WOODEN PICTURE FRAME WHITE FINISH,113,804,1084,0.008744776350410153,0.14054726368159204,0.10424354243542436,1.6754167355106389
JUMBO BAG STRAWBERRY,SET OF 4 PANTRY JELLY MOULDS,113,818,1036,0.008744776350410153,0.13814180929095354,0.10907335907335908,1.7230390537236504
HEART OF WICKER SMALL,LUNCH BAG VINTAGE DOILY ,113,1152,1089,0.008744776350410153,0.09809027777777778,0.10376492194674013,1.1639325706560555
6 RIBBONS RUSTIC CHARM,JUMBO STORAGE BAG SKULLS,113,913,698,0.008744776350410153,0.12376779846659365,0.16189111747851004,2.2913001314975974
JUMBO STORAGE BAG SKULLS,REGENCY CAKESTAND 3 TIER,113,698,1851,0.008744776350410153,0.16189111747851004,0.061048082117774176,1.1301766721001116
HEART OF WICKER SMALL,LUNCH BAG WOODLAND,113,1152,1011,0.008744776350410153,0.09809027777777778,0.11177052423343224,1.2537315226948016
SET/5 RED RETROSPOT LID GLASS BOWLS,VICTORIAN GLASS HANGING T-LIGHT,113,847,958,0.008744776350410153,0.1334120425029516,0.11795407098121086,1.7995307027381424
